,idx,trans_txt
608,3921,다리를 들어 올리기 전에 엉덩이가 바닥에 닿지 않도록 1분 동안 반복하는 동작입니다.
609,3922,"안녕하세요! 다리를 들어 올릴 때는 힘을 허리가 아닌 엉덩이와 골반에 주시고, 엉덩이와 복부에 계속해서 힘을 주어 한쪽으로 기울어지지 않도록 해주세요."
610,3923,"허리 통증이 있을 때, 다리를 너무 높이 들지 않는 것이 좋습니다."
611,3924,고객들이 편안하게 수행할 수 있는 동작을 위해 무릎에 탄력 밴드를 끼우거나 발밑에 있는 반쪽짜리 짐볼인 '보수볼'을 이용하여 지지 동작을 해보세요.
612,3925,당첨한 고객들은 등록한 핸드폰으로 모바일 상품권을 받게 됩니다.
613,3926,당첨자 발표일 이후 한 달 이내에 경품 수령을 거절하거나 연락처 오류 등으로 연락이 불가능한 경우에는 당첨이 무효 처리됩니다.
614,3927,고객님께 경품을 제공하기 위해 수탁업체에 고객님의 정보를 제공합니다.
615,3928,KB골든라이프X 담당자에게 문의하시거나 KB골든라이프X 홈페이지를 확인해주세요.
616,3929,"이 광고는 2021년 12월 14일까지 유효하며, 준법감시인의 심의를 받았습니다 (2021-2636-1호, 2021년 9월)."
617,3930,감기가 독감 수준인 강력한 감기입니다.
618,3931,"감기, 독감, 그리고 폐렴은 겨울에 자주 발생하는 질병이지만, 각각의 발병 원인과 치료법은 서로 다릅니다."
619,3932,가을부터 겨울까지는 바이러스와의 전쟁이 끊이지 않는 환절기입니다.
620,3933,"실내 난방을 사용해도 기온 차이가 커져 면역력이 약해지고, 실내에 사람들이 오래 머물며 바이러스나 세균 전파 가능성도 높아집니다."
621,3934,"뿐만 아니라, 차가운 건조한 공기는 호흡기 점막을 건조하게 만들어 바이러스나 균이 쉽게 침투할 수 있는 환경이 될 수도 있습니다!"
622,3935,"감기, 독감, 그리고 폐렴은 발생 원인이 다르지만, 비슷한 증상을 보이는 경우가 많아 일반인들은 쉽게 구분하기가 어렵습니다."
623,3936,"감기는 낮과 밤 기온차가 큰 환절기나 겨울에 많이 걸리는데도, 개인의 면역력에 따라 언제든지 걸릴 수 있어요."
624,3937,"에어컨 찬 공기에 오랫동안 노출되면, 한여름에도 감기에 걸릴 수 있습니다."
625,3938,실제로 감기를 일으키는 바이러스의 종류는 200종 이상입니다.
626,3939,"다양한 종류의 바이러스가 있으며, 계속해서 변종 바이러스와 항생제 내성을 가진 바이러스가 발견됩니다."
627,3940,감기 치료에는 현재 적합한 치료제가 없습니다.
628,3941,필요 없습니다. 이 글을 고객을 위한 한 문장으로 변경해 드릴까요?
629,3942,"감기는 다른 질병들에 비해 증상이 상대적으로 약하고, 면역력이 회복되면 자연적으로 호전됩니다."
630,3943,"감기 증상은 바이러스가 호흡기 점막에 침투하여 코, 목, 기관지 등에 영향을 주면서 점진적으로 발현됩니다."
631,3944,"일반적으로, 단계적으로 나타나는 증상인 콧물, 인후통, 기침, 가래와 같은 상황에서는 거의 발열이 없거나 미열 수준에 그치는 경우가 많습니다."
632,3945,감기약은 콧물이나 기침 증상을 완화시키며 해열 작용을 도와줍니다. 하지만 바이러스 자체를 퇴치하지는 않습니다.
633,3946,자가 면역력이 복원되면 1~2주 이내에 특별한 치료를 받지 않아도 증상이 점점 좋아진다.
634,3947,"만약 면역력이 약하다면, 잔기침이 오래 가는 만성 감기나 비염으로 악화될 수 있으므로, 컨디션 관리에 특별한 주의가 필요합니다."
635,3948,"독감 주요 증상은 고열과 몸살이며, 겨울에서 봄으로 넘어가는 시기에 특히 주의해야 합니다. 이 독감은 인플루엔자 바이러스로 인해 발생합니다."
636,3949,"인플루엔자 바이러스는 대부분 A형과 B형으로 나뉘며, 이들이 독감의 주된 원인입니다."
637,3950,"A형 독감은 다양한 증상과 높은 전염성을 가지며, 다른 사람의 기침이나 재채기로 쉽게 전파됩니다."
638,3951,인플루엔자 바이러스는 다른 바이러스와는 달리 1~5일 잠복기를 거친 후 갑작스러운 증상이 나타나는 것을 유념해야 합니다.
639,3952,"고열을 비롯한 근육통, 몸살, 두통 등의 전신 증상과 호흡기 증상인 기침, 콧물, 인후통이 함께 나타납니다."
640,3953,고객분께서는 오한과 땀이 번갈아서 나오는 불쾌한 증상으로 일상생활을 제대로 할 수 없게 되셨습니다.
641,3954,"독감은 감기와 달리 합병증 발생 위험이 큰데, 폐렴이나 천식, 심근염과 같은 합병증이 동반될 수 있습니다."
642,3955,"만약 고령자, 어린이, 임신부, 혹은 기저 질환을 가진 분이 감기 증상을 평소와 다르게 느낀다면 즉시 병원을 찾아보세요. 그럴 경우 생명에 위험이 있을 수 있습니다."
643,3956,"흔한 증상인 기침과 가래는 폐렴일 수도 있어요. 폐렴은 폐에 바이러스, 세균 또는 드물게 곰팡이로 인해 감염되는 질환입니다."
644,3957,폐렴을 유발하는 다양한 세균 중에서 가장 흔한 것은 폐렴구균입니다.
645,3958,"폐렴은 모든 연령대에서 발생할 수 있지만, 특히 고령자에게는 증상이 미미하게 나타날 수 있어 치료를 놓치면 사망으로 이어질 수 있으니 주의가 필요합니다."
646,3959,"폐렴은 일반적으로 기침, 가래, 발열을 동반하며, 가장 심한 경우에는 호흡곤란이 있을 수 있습니다."
647,3960,기침 빈도가 늘어나는 것은 폐에 세균이 침투되어 그것을 제거하려는 자연 반응입니다.
648,3961,"배출되는 누렇고 냄새 나는 가래 찌꺼기는 세균을 제거하고, 폐 주변 염증 발생 시 숨 쉴 때 통증을 유발할 수 있습니다. 이것을 친절한 한 문장으로 바꿔 드리면 다음과 같습니다. ""폐에서 세균을 제거하고, 폐 주변 염증이 발생하여 숨을 쉴 때 통증을 경험할 수 있는 누렇고 냄새 나는 가래 찌꺼기가 배출됩니다."""
649,3962,"하지만 약 20~30%의 고령자는 일반적인 폐렴 증상인 기침, 가래, 열이 나타나지 않을 수도 있습니다."
650,3963,"신체 염증으로 인해 식욕이 감소하고 혈압이 낮아지며, 무기력하거나 의식이 혼미해질 수 있습니다. 이러한 증상이 나타날 수 있습니다."
651,3964,"만약 열이나 기침, 가래와 함께 이러한 증상이 있다면, 먼저 폐렴을 의심해 보아야 합니다."
652,3965,"예방법은 손 씻기와 마스크를 착용하는 것이 기본이지만, 감염증의 증상은 사람마다 다를 수 있어 구분하기 어렵습니다. 특히 감기, 독감, 폐렴 그리고 코로나19는 서로 다른 감염증이지만 비슷한 증상을 보이기 때문에 더욱 구분하기 어려울 수 있습니다."
653,3966,가장 중요한 것은 지금까지 적용한 예방법을 더욱 열심히 따른다는 것입니다!
654,3967,손은 감염병을 전달하는 주요 수단이므로 꼼꼼한 손 씻기가 가장 쉽고 중요한 예방 방법입니다.
655,3968,"손으로 만져 몸에 묻은 비말과 분비물이 직접 튀는 것보다는 더 자주 손에 묻는 경우가 있으므로, 30초 이상 비누로 손을 씻거나 손 소독제를 사용하여 청결을 유지하십시오."
656,3969,"밀집한 실내에서는 마스크를 착용하고, 감기나 독감 유행 시 사람들과 밀접 접촉을 피하는 것이 좋습니다."
657,3970,"고객분들께서는 면역력을 높이기 위해 규칙적인 식사와 수면, 운동을 실천하시고, 호흡기가 건조해지지 않도록 따뜻한 물과 차를 자주 마셔주시면 도움이 됩니다."
658,3971,가습기를 사용하여 실내 습도를 항상 50~60%로 유지하는 것은 고객들에게 좋은 방법입니다.
659,3972,외출할 때는 목을 따뜻하게 보온하기 위해 스카프나 목도리를 착용하는 것도 잊지 않는 것이 좋아요.
660,3973,"백신은 독감, 폐렴, 그리고 코로나19와의 싸움에서 우리의 방패입니다!"
661,3974,"예방접종은 독감이나 폐렴, 그리고 코로나19를 예방하는 가장 효과적이고 최선의 선택입니다."
662,3975,"백신은 감염병으로부터 완전히 보호해주진 못하지만, 병에 걸릴 가능성을 낮추고, 만약에 걸릴 경우 증상을 약화시켜 치명적인 합병증 위험을 줄여줍니다."
663,3976,"앞으로 겨울이 다가오면 독감 예방접종이 필수인데, 65세 이상의 어르신, 만성질환자들과 12세 이하 어린이, 그리고 임신부들은 무료로 접종을 받을 수 있습니다."
664,3977,임신 중인 여성은 항체가 태아에게 전달되므로 독감 백신 접종은 권장됩니다.
665,3978,"독감 백신을 맞았을 때 효과는 접종 후 2주부터 나타나므로, 가능한 경우 유행 시기 2주 전에 접종하는 것이 안전합니다."
666,3979,폐렴 예방을 위해서는 독감 백신과 폐렴구균 백신을 함께 접종하는 것이 좋습니다.
667,3980,국내외에서 많은 연구들이 독감과 폐렴 백신을 함께 접종할 경우 폐렴으로 인한 입원과 사망률이 감소한다는 사실을 확인하였습니다.
668,3981,폐렴구균 백신은 특히 65세 이상의 분들에게 권장되는 접종입니다.
669,3982,김치는 팬데믹 이후 인식이 높아진 면역력에 대한 관심으로 세계에서 주목받고 있는 필수 음식입니다.
670,3983,"김치는 삼투작용과 발효 과정을 통해 건강에 도움이 되는 음식으로, 영양과 효능을 알고 먹으면 더 맛있습니다."
671,3984,"김치는 건강을 지향하는 사람들에게 인기있는 발효 음식으로, 배추를 절여 양념과 다양한 채소로 버무려져 맛과 영양을 가득 담았습니다."
672,3985,김치는 영양과 효능뿐만 아니라 다른 음식과도 완벽한 맛을 이끌어내어 선호하는 많은 사람들이 있습니다.
673,3986,김치는 이제 전 세계인의 식탁에서 인기있게 즐겨지고 있어요.
674,3987,"김치를 맛있게 숙성시키기 위해 과학적인 요리법을 사용하고 있으며, 땅속에서 건강하게 변질되지 않도록 항아리에 담아 묻는 과정도 함께 이루어지고 있습니다."
675,3988,"우리의 김장 문화가 유네스코 인류무형유산으로 인정받아서, 우리는 김치를 담그는 가치를 자랑스럽게 생각합니다."
676,3989,"김치의 정확한 기원은 알려지지 않았지만, 고객들이 오랫동안 부패 없이 즐길 수 있는 발효 음식으로 존재한 옛 선조들의 지혜를 발견할 수 있습니다."
677,3990,채소 염장은 수분을 제거하고 미생물과 효소 작용으로 숙성되어 유익한 유산균을 살리는데요. 그래서 우리 몸에 도움이 되는 거죠.
678,3991,"김치에는 락토바실러스, 와이셀라, 류코노스톡과 같은 세 가지 주요 유산균이 함유되어 있습니다."
679,3992,이를 세부적으로 분류하면 약 30여 가지가 있습니다.
680,3993,김치를 담근 초기에 1g당 유산균 수는 10만 마리입니다. 그러나 숙성되면 1억 마리 이상까지 증식합니다.
681,3994,인위적으로 발효시켜 유산균을 증가시킨 시중 요구르트 제품은 같은 양과 비교해도 고객들에게 흡족한 수치를 보여줍니다.
682,3995,"또한, 김치에는 다양한 영양소와 건강 효과가 있습니다."
683,3996,"김치는 면역력을 강화하는데 도움이 되는 캡사이신, 진저롤, 알리신 등의 영양소와 풍부한 플라보노이드, 폴리페놀 성분을 함유하고 있습니다."
684,3997,이 성분들은 감기와 독감을 예방하는 데에 효과가 있습니다.
685,3998,김치 발효 과정에서 생산되는 유산균은 위해균과 병원균을 억제하고 면역력을 강화시키는 역할을 합니다.
686,3999,"배추에 함유된 비타민 C는 추위에 잘 견디고, 저항력을 강화시켜줍니다!"
687,4000,"미나리, 무와 열무, 고추는 비타민 A·C·E가 풍부하며, 숙성된 김치는 면역력을 높여줍니다."
688,4001,"배추는 녹황색 채소로, 항암 효과가 있다는 것을 알려드립니다."
689,4002,"농촌진흥청은 국내 배추 23종을 조사한 결과, 글루코시놀레이트와 14개의 다른 항암물질이 함유되어 있다는 것을 발견했습니다."
690,4003,"모든 배추 품종에는 유방암 억제 효과가 탁월한 인돌형 글루코시놀레이트 평균 2.31mg/g이 포함돼 있으며, 특히 CR맛 품종에는 4mg/g이 함유되어 있습니다."
691,4004,글루코브라시신은 브로콜리보다 더 많은 약 0.8mg/g를 포함하고 있어서 암 억제 효과가 광범위하게 있다.
692,4005,"잘 익은 김치를 먹으면 폐암, 위암, 대장암, 간암, 방광암 등 다양한 암 예방에 도움이 된다."
693,4006,김치에 함유된 캡사이신과 캠페롤 성분은 신진대사를 촉진하고 지방 축적을 억제합니다.
694,4007,김치는 체중 감량에 도움이 되는 인기 있는 다이어트 식품입니다.
