,idx,trans_txt
531,1719,"다음으로, 알로에를 청결하게 씻고, 감자칼 같은 것을 사용하여 가시를 제거해주세요."
532,1720,"알로에를 4~5cm 정도로 자르고, 물을 두 번 바꿔가며 5분 동안 담가둡니다. 이렇게 하면 남아있을지 모를 수지를 완벽하게 제거할 수 있습니다."
533,1721,알로에 젤을 수저로 긁어내기 위해 알로에의 한쪽을 칼로 벗겨서 투명한 젤을 얻었습니다.
534,1722,껍질이 깔끔하게 분리되지 않아 초록색이 눈에 띄어도 수딩젤 만들거나 사용하는 데는 큰 문제가 없습니다.
535,1723,"고객분들을 위해, 알로에 젤을 믹서기에 섞어서 과즙으로 레몬이나 라임을 더해 비타민C를 더했습니다."
536,1724,비타민 캡슐이나 파우더를 사용해도 레몬이나 라임을 대신할 수 있습니다.
537,1725,알로에 젤 1/4컵에는 레몬이나 라임 1/4쪽 또는 비타민 파우더 500mg을 넣으면 적절합니다.
538,1726,알로에 젤에 비타민C를 섞은 후 몇 초 동안 갈아주면 천연 알로에 수딩젤이 완성됩니다!
539,1727,"유리 용기에 사전에 열탕 소독 및 식혀진 내용물을 담아, 반드시 냉장 보관해주세요."
540,1728,피로를 풀고 마음을 새로이 하며 휴가를 즐긴다.
541,1729,주말에 재밌게 즐긴 다음에 월요일 출근길은 조금 힘들지만 무척 기대되는 마음으로 시작해요.
542,1730,무기력함이 더해져 고객님들께 편안한 기분을 드리기 어려울 수 있습니다.
543,1731,몸 상태가 좋지 않은 것 같습니다.
544,1732,휴가 후 나타나는 피로감과 무기력증은 짧고 달콤한 휴가의 후유증이다!
545,1733,"휴가 후에는 더 피곤한 느낌이지만, 잘 쉬면 역량을 회복할 수 있어요."
546,1734,여름휴가가 끝나고 일상으로 돌아왔는데 적응이 안 되어서 계속 피로를 느끼는 것을 여름피로증훈군이라고 해요.
547,1735,"만약 우울감, 무기력감, 집중력 저하, 피곤함, 졸림, 식욕 감소 등을 느낀다면, 그것이 심화되어 수면 장애, 소화불량, 복통, 두통 등의 증상이 발생할 수 있습니다."
548,1736,"근육통, 피부 화상 또는 면역력 저하로 인해 장기간의 비행, 운전, 수상 레저 활동 시에도 잔병치레가 필요한 경우가 있습니다."
549,1737,여름휴가 동안 별도의 일정 없이 자유롭게 생활하며 실외에서 많은 시간을 보내게 되어 생체리듬이 불균형해지고 피로감이 높아져서 일상 생활에 적응하기 어려워지는 것이 여름피로증후군의 원인입니다.
550,1738,"증상의 지속 기간은 일반적으로 며칠이나 몇 달 정도이며, 개인에 따라 적응이 어려워 피로감을 경험할 수도 있습니다."
551,1739,당신의 여름피로증후군 체크리스트입니다. 일상 생활 패턴을 유지하기 어려울 정도로 피곤하고 기운이 없습니다.
552,1740,고객님의 피부가 따가워지고 붉게 되었습니다.
553,1741,수영한 후 눈이 가렵고 충혈된 것 같아요.
554,1742,근육통이 발생한 이후 수상 레저 활동에 대한 도움을 요청합니다.
555,1743,당신의 일상생활에 불편을 주는 설사와 복통에 대해 도움을 드리겠습니다.
556,1744,주의하세요! 척추피로증후군에 대해 특히 주의해야 합니다.
557,1745,"여름피로증후군 증상은 다양하게 나타나지만, 특히 척추피로증후군은 더 조심해야 합니다. 그래서 꼭 주의해주세요!"
558,1746,"야외에서 즐기는 액티비티를 통해 발생하는 척추피로증후군을 방지하기 위해 척추와 주변 근육, 인대의 긴장을 완화해야 합니다."
559,1747,척추피로증후군은 근육통과 함께 강한 피로를 느끼게 됩니다.
560,1748,"여름 수상 레저를 즐긴 후에는 척추피로증후군이 아니더라도 근육통과 손목, 발목 삐끗 염좌로 병원을 찾는 사람들이 많습니다. "
561,1749,"가볍게 생각해서 넘어가는 경우가 많지만, 통증이 계속되면 병원을 찾아 검사 후 치료를 받아야 합니다. 관절을 노력하지 않도록 쉬게 해줌으로써 증상이 더 심해지는 것을 방지할 수 있습니다."
562,1751,"비정규적인 생활 패턴은 체내 리듬을 어지럽히고, 결국 피곤한 상태로 이끌 수 있습니다."
563,1752,"만약 출장이나 가정 행사와 같은 상황으로 인해 휴가가 끊긴다면, 우리는 충분한 시간을 확보하여 몸이 일상 생활에 적응할 수 있도록 도와드리고 싶습니다."
564,1753,이 휴식 시간은 고객님의 생체리듬 회복에 도움이 되어 완벽한 일상으로 돌아갈 수 있도록 돕습니다!
565,1754,"여행 후에는 하루 일찍 돌아와서 휴식을 취하거나, 일상으로 돌아와도 일주일 동안은 약속 없이 일찍 집에 가서 휴식을 취하는 것이 컨디션 회복에 도움이 된다."
566,1755,수분 섭취와 제철 음식을 통한 영양 섭취는 컨디션 유지에도 도움이 됩니다!
567,1756,영양 보충을 위해 고객님이 먹는 건강에 좋은 제품입니다.
568,1757,"만약 음식을 더 많이 먹을수록 건강에 해가 된다면, 그렇게 말씀하실 수 있을까요?"
569,1758,더운 여름에는 음식뿐만 아니라 영양제도 쉽게 손상되기 쉽습니다.
570,1759,한여름에도 영양제가 최대한 효과적으로 보관되어 우리 몸에 도움이 되도록 하는 방법을 알아볼까요?
571,1760,영양제는 반드시 냉장고에 보관하지 않아야 해요!
572,1761,"COVID-19 이후, 많은 사람들이 자기 건강을 돌보기 위해 다양한 건강기능식품을 먹는 것에 익숙해졌습니다."
573,1762,"2021년에는 국내 건강기능식품 시장이 5조 원으로 성장했으며, 이 중에서 프로바이오틱스, 비타민, 오메가3 등이 가장 인기가 많았습니다."
574,1763,합성한 영양제를 올바르게 보관하지 않으면 성분이 변하거나 파괴되어 쓰려고 해도 소용없어집니다.
575,1764,알약이나 시럽 같은 습기에 민감한 제품들은 냉장고에 보관하면 검게 변하거나 시럽에 침전물이 생길 수 있습니다. 이를 방지하기 위해 냉장 보관을 권장합니다.
576,1765,"또한, 성분이 변하지 않더라도 영양소가 파괴될 수 있으며, 냉장 보관 상태의 영양제를 실온에 두면 산패 위험이 높아질 수 있습니다."
577,1766,특히 한곳에 약을 담아 휴대한다면 꾸준히 챙기기가 더 중요해요.
578,1767,"약을 처리할 때 손으로 다루는 것은 세균 오염을 유발할 수 있으므로, 물건들을 유지하는데 특별한 주의가 필요합니다."
579,1768,"여름에 땀을 흘린 손으로 약을 만지면 세균 오염, 변색, 변질 등의 위험이 높아질 수 있으므로, 손이 약에 닿지 않도록 뚜껑을 이용해 한 알씩 꺼내서 복용하는 것이 안전합니다."
580,1769,"영양제를 보관할 때 온도와 습도는 매우 중요합니다. 특히, 냉장이 필요합니다."
581,1771,"비타민은 빛, 공기, 온도, 수분에 민감하므로, 서늘하고 건조하며 빛이 차단된 곳에 보관해주세요."
582,1772,색과 성분이 변하면 섭취하지 않는 것이 좋습니다.
583,1773,"발포 비타민은 햇볕이 닿지 않고 서늘한 곳에 뚜껑을 닫아 보관해야 하며, 냉장 보관은 제품 손상을 야기할 수 있으니 참고해주세요."
584,1774,"타입과 관계 없이, 수용성 비타민인 B, B1, B6, C 등은 습도에 민감하므로 냉장 보관을 피하는 것이 좋습니다."
585,1775,냉장고는 서늘하지만 건조하지 않은 장소입니다.
586,1776,"냉장고는 습기가 많은 공간이며, 특히 병 포장 제품을 보관할 때 문을 열고 닫으면서 온도 차로 인해 내부에 수분이 생길 수 있습니다."
587,1777,비타민을 제외한 모든 제품은 실온에 보관하시면 됩니다.
588,1778,어화둥둥 오메가3에는 공기 접촉 방지 기능이 있습니다!
589,1779,"산소 최소화와 공기 차단이 필수인데, 체내에서 자체적으로 생산되지 않기 때문에 반드시 음식이나 영양제로 섭취해야하는 지방산인 오메가3에 대해 이야기하고 있습니다."
590,1780,"오메가3는 불포화 지방산이어서 열이나 빛과 같은 외부 요인에 민감하며, 특히 산소에 노출되면 손상될 수 있습니다."
591,1781,이를 산패라고 부릅니다. 공기 속에 오랫동안 방치된 '유지'가 산성이 되어 변화가 생기는 것으로 이해하시면 됩니다.
592,1782,따라서 오메가3를 보관할 때는 산패 여부를 매우 신경 써야합니다.
593,1783,"산패가 진행되면 영양소가 파괴되고, 독성이 있는 물질이 생겨날 수도 있다."
594,1784,"이 제품은 산소 접촉을 최소화하기 위해 개별 포장되었으며, 여름철에는 냉장 보관하거나 서늘한 곳에 보관하는 것이 좋습니다."
595,1785,열전달이 쉽게 이뤄지는 장소는 밥솥이나 가스레인지를 보관하지 않는 것이 좋습니다.
596,1787,"""고객님께서는 프로바이오틱스를 구매하시면 좋을 것 같습니다!"""
597,1788,"프로바이오틱스는 최근 몇 년간 다양한 기능, 제형, 종류의 제품들을 출시해 장 건강뿐만 아니라 면역, 미용, 여성 건강까지 다양한 분야에서 고객들을 위해 발전하고 있습니다. 이에 따라 설명서를 꼭 읽어보시는 것을 권장드립니다. 이번 시리즈의 주요 키워드는 '습기 차단' 입니다."
598,1789,"프로바이오틱스는 다양한 균주와 성분으로 구성되어 있으며, 특히 생균 제품이므로 보관에 더욱 신경 써야합니다."
599,1790,각 균주마다 열에 대한 민감도와 적용된 코팅 기술이 모두 다르기 때문에.
600,1791,"동봉된 설명서를 자세히 확인하고, 균주 특성에 맞게 냉장 또는 실온에 보관하는 것이 가장 좋습니다."
601,1792,냉장 보관이 필요한 경우를 제외하고는 실온으로 보관해도 된다.
602,1793,또 다른 중요한 점은 프로바이오틱스 저장 시 습기를 차단해야 한다.
603,1794,습도가 높은 장소에 제품을 보관하면 섭취 전 생균이 사라질 수 있어요.
604,1795,"고객이 생균을 온전히 보존해 섭취할 수 있도록, 습기 차단이 뛰어난 전용 용기를 사용하거나 개별포장 제품을 구매하는 것이 좋습니다."
605,1796,유효기간은 보관 시 꼭 확인해야 할 중요한 사항입니다.
606,1797,"유효기간이 가까워지면 생균 사멸 위험이 높아지니, 용법에 맞게 빨리 섭취해주세요."
607,1798,여름에 피부가 노출되면 쉽게 상처를 입을 수 있어요.
608,1799,"고온다습한 여름철 환경은 상처의 치유를 늦추고 감염의 위험을 높일 수 있으며, 또한 흉터가 오래 남을 수 있게 됩니다."
609,1800,여름철 피부 상처 관리법을 알려드리겠습니다.
610,1801,고객님께서 느끼시기에 높은 온도와 습도가 있습니다!
611,1802,한국의 여름은 더운과 습한 조건으로 세균 번식에 적합한 환경입니다.
612,1803,참을만한 강렬한 더위는 있어도 끈적이는 더위는 몸과 마음을 지치게 해서 불쾌지수를 높일 수 있으니까요.
613,1805,피부 상처는 세균이 몸으로 들어갈 수 있는 길을 열어주는 역할을 한다.
614,1806,염증과 상처는 내부로 쉽게 침투할 수 있는 조건이 갖춰지면서 발생하는 것입니다.
615,1807,당신의 여름에 대한 가장 큰 걱정은 벌레에 물리는 상처입니다!
616,1808,아마도 여름에 가장 골치 아픈 것은 모기와 같은 벌레에 물렸을 때일 것 같아요!
617,1809,부치거나 긁어서 상처가 생기면 손톱 세균이 감염되어 부을 수도 있습니다.
618,1810,"벌레에 물렸을 때, 냉찜질은 가장 좋은 방법입니다."
619,1811,"얼음이나 찬물을 사용하여 물린 부위를 찜질하면, 독소가 피부와 주변 조직으로 퍼지는 것을 막아주는 이유는 피부 및 혈관이 수축되기 때문입니다."
